,peak_id,gene_short_name
34324,chr17_39928543_39928734,ORMDL3
34325,chr17_39928343_39928899,ORMDL3
34326,chr17_39928325_39928874,ORMDL3
34327,chr17_39928570_39928715,ORMDL3
34328,chr17_39928532_39928722,ORMDL3
34329,chr17_39928543_39928734,ORMDL3
34330,chr17_39928547_39928701,ORMDL3
34331,chr17_39928545_39928700,ORMDL3
34332,chr17_39928560_39928707,ORMDL3
34333,chr17_39928599_39928729,ORMDL3
34334,chr9_124861718_124861929,RPL35
34335,chr9_124861646_124861817,RPL35
34336,chr9_124861676_124861855,RPL35
34337,chr11_58507302_58508011,OR5B21
34338,chr1_24501735_24502101,RCAN3
34339,chr1_24501773_24502121,RCAN3
34340,chr1_24501961_24502089,RCAN3
34341,chr7_66074146_66075065,ASL
34342,chr7_66074146_66075065,ASL
34343,chr7_66074669_66074989,ASL
34344,chr2_208541654_208542151,LOC101927960
34345,chr2_208541648_208542078,LOC101927960
34346,chr2_208541666_208542188,LOC101927960
34347,chr2_208541825_208542002,LOC101927960
34348,chr2_208541787_208542058,LOC101927960
34349,chr4_165378840_165379191,CPE
34350,chr8_17722224_17722493,MTUS1
34351,chr11_1989980_1990122,LINC01219
34352,chr11_1990005_1990577,LINC01219
34353,chr7_6576358_6576641,ZDHHC4
34354,chr17_42997307_42997752,RPL27
34355,chr17_42997300_42997608,RPL27
34356,chr17_42997307_42997591,RPL27
34357,chr17_42997317_42997639,RPL27
34358,chr17_42997492_42997627,RPL27
34359,chr7_158532753_158533190,MIR595
34360,chr7_158533710_158533887,MIR595
34361,chr7_158532736_158533160,MIR595
34362,chr7_158532782_158533099,MIR595
34363,chr7_158533694_158533892,MIR595
34364,chr7_158532741_158533190,MIR595
34365,chr7_158533677_158533833,MIR595
34366,chr9_38069052_38069916,SHB
34367,chr9_38068950_38069644,SHB
34368,chr9_38068586_38069965,SHB
34369,chr9_38068586_38069965,SHB
34370,chr9_38068586_38069965,SHB
34371,chr9_38068723_38069947,SHB
34372,chr9_38068723_38069947,SHB
34373,chr9_38068723_38069947,SHB
34374,chr9_38068723_38069947,SHB
34375,chr9_38068600_38069972,SHB
34376,chr9_38069179_38069972,SHB
34377,chr9_38069179_38069972,SHB
34378,chr9_38068849_38069977,SHB
34379,chr9_38068849_38069977,SHB
34380,chr9_38068849_38069977,SHB
34381,chr9_38068849_38069977,SHB
34382,chr9_38069100_38069977,SHB
34383,chr9_38069100_38069977,SHB
34384,chr9_38069100_38069977,SHB
34385,chr9_38068979_38069970,SHB
34386,chr9_38068979_38069970,SHB
34387,chr9_38069025_38069944,SHB
34388,chr9_38069025_38069944,SHB
34389,chr9_38068589_38070147,SHB
34390,chr9_38068589_38070147,SHB
34391,chr9_38068589_38070147,SHB
34392,chr9_38068589_38070147,SHB
34393,chr9_38068637_38070073,SHB
34394,chr9_38068637_38070073,SHB
34395,chr9_38068637_38070073,SHB
34396,chr9_38068653_38070032,SHB
34397,chr9_38068653_38070032,SHB
34398,chr9_38068653_38070032,SHB
34399,chr9_38068467_38069843,SHB
34400,chr9_38068467_38069843,SHB
34401,chr9_38068467_38069843,SHB
34402,chr17_48996938_48997360,IGF2BP1
34403,chr17_48996938_48997360,IGF2BP1
34404,chr17_48996938_48997367,IGF2BP1
34405,chr17_48996984_48997390,IGF2BP1
34406,chr17_48997122_48997351,IGF2BP1
34407,chr17_48997147_48997325,IGF2BP1
34408,chr17_48997114_48997319,IGF2BP1
34409,chr17_48997149_48997325,IGF2BP1
34410,chr17_48997098_48997307,IGF2BP1
34411,chr17_15732154_15732492,TBC1D26
34412,chr17_15732172_15732317,TBC1D26
34413,chr17_15732154_15732321,TBC1D26
34414,chr17_15732164_15732346,TBC1D26
34415,chr17_15731870_15732269,TBC1D26
34416,chr9_19048913_19049843,SAXO1
34417,chr9_19048978_19050063,SAXO1
34418,chr9_19048978_19050063,SAXO1
34419,chr9_19048923_19049801,SAXO1
34420,chr9_19048930_19049698,SAXO1
34421,chr9_19048971_19049634,SAXO1
34422,chr9_19048903_19049801,SAXO1
34423,chr9_19048903_19049801,SAXO1
34424,chr9_19048949_19049621,SAXO1
34425,chr9_19048924_19049596,SAXO1
34426,chr9_19048920_19049796,SAXO1
34427,chr9_19048920_19049796,SAXO1
34428,chr9_19049004_19049638,SAXO1
34429,chr9_19049012_19049843,SAXO1
34430,chr9_19049105_19049666,SAXO1
34431,chr9_19049011_19049634,SAXO1
34432,chr9_19048905_19049795,SAXO1
34433,chr6_8435383_8436086,SLC35B3
34434,chr6_8435392_8436094,SLC35B3
34435,chr6_8435231_8436211,SLC35B3
34436,chr6_8435239_8436079,SLC35B3
34437,chr6_8435378_8436233,SLC35B3
34438,chr6_8435231_8436216,SLC35B3
34439,chr6_8435231_8436216,SLC35B3
34440,chr6_8435412_8436310,SLC35B3
34441,chr6_8435411_8436077,SLC35B3
34442,chr6_8435392_8436099,SLC35B3
34443,chr18_3261466_3263009,MYL12B
34444,chr18_3261466_3263009,MYL12B
34445,chr18_3261466_3263009,MYL12B
34446,chr17_35730380_35730757,RASL10B
34447,chr17_35730570_35730935,RASL10B
34448,chr17_35730619_35730847,RASL10B
34449,chr17_35730584_35730758,RASL10B
34450,chr17_35730457_35730794,RASL10B
34451,chr17_35730573_35730855,RASL10B
34452,chr17_35730617_35730757,RASL10B
34453,chr19_632676_633952,POLRMT
34454,chr19_632676_633952,POLRMT
34455,chr19_633587_633883,POLRMT
34456,chr19_633450_633708,POLRMT
34457,chr19_633481_633852,POLRMT
34458,chr19_633137_633942,POLRMT
34459,chr19_633137_633942,POLRMT
34460,chr19_633533_633771,POLRMT
34461,chr19_633029_633748,POLRMT
34462,chr19_633533_633771,POLRMT
34463,chr19_633101_633761,POLRMT
34464,chr19_633302_633952,POLRMT
34465,chr19_633354_633903,POLRMT
34466,chr19_11194705_11195094,KANK2
34467,chr19_11194823_11195103,KANK2
34468,chr22_38202470_38202683,MAFF
34469,chr9_135506771_135507205,LOC101928525
34470,chr9_135506722_135507294,LOC101928525
34471,chr9_135506726_135507079,LOC101928525
34472,chr9_135506340_135507021,LOC101928525
34473,chr9_135506340_135507021,LOC101928525
34474,chr9_135506304_135507021,LOC101928525
34475,chr9_135506304_135507021,LOC101928525
34476,chr9_135506314_135507084,LOC101928525
34477,chr9_135506314_135507084,LOC101928525
34478,chr9_135506264_135507023,LOC101928525
34479,chr9_135506264_135507023,LOC101928525
34480,chr9_135506340_135506832,LOC101928525
34481,chr9_135506314_135507021,LOC101928525
34482,chr9_135506314_135507021,LOC101928525
34483,chr9_135506738_135506981,LOC101928525
34484,chr3_24493309_24493547,THRB-AS1
34485,chr3_24493180_24493565,THRB-AS1
34486,chr3_24493198_24493565,THRB-AS1
34487,chr2_69828451_69828794,GMCL1
34488,chr2_69828324_69828794,GMCL1
34489,chr2_69828319_69828661,GMCL1
34490,chr2_69828327_69828638,GMCL1
34491,chr2_69828296_69828661,GMCL1
34492,chr2_69828296_69828632,GMCL1
34493,chr9_113409729_113409867,POLE3
34494,chr19_2739833_2740255,SLC39A3
34495,chr19_2739708_2740183,SLC39A3
34496,chr19_2739983_2740273,SLC39A3
34497,chr19_2739696_2740228,SLC39A3
34498,chr19_2739696_2740228,SLC39A3
34499,chr19_2739596_2740273,SLC39A3
34500,chr19_2739596_2740273,SLC39A3
34501,chr19_2739668_2740283,SLC39A3
34502,chr19_2740070_2740341,SLC39A3
34503,chr19_2739887_2740254,SLC39A3
34504,chr19_2739894_2740265,SLC39A3
34505,chr19_2739950_2740255,SLC39A3
34506,chr19_2739983_2740264,SLC39A3
34507,chr14_50831649_50832041,NIN
34508,chr14_50831619_50831835,NIN
34509,chr14_50831583_50831855,NIN
34510,chr14_50831628_50831884,NIN
34511,chr19_2236773_2237044,PLEKHJ1
34512,chr19_2236070_2237091,PLEKHJ1
34513,chr19_2235919_2237063,PLEKHJ1
34514,chr19_2236275_2237069,PLEKHJ1
34515,chr19_2236275_2237069,PLEKHJ1
34516,chr19_2236225_2237035,PLEKHJ1
34517,chr19_2236225_2237035,PLEKHJ1
34518,chr19_2236205_2237034,PLEKHJ1
34519,chr19_2236205_2237034,PLEKHJ1
34520,chr19_2236205_2237034,PLEKHJ1
34521,chr19_2236267_2237070,PLEKHJ1
34522,chr19_2236267_2237070,PLEKHJ1
34523,chr19_2236225_2236918,PLEKHJ1
34524,chr19_2236225_2236918,PLEKHJ1
34525,chr19_2236225_2236918,PLEKHJ1
34526,chr19_2235829_2236947,PLEKHJ1
34527,chr19_2235829_2236947,PLEKHJ1
34528,chr19_2235829_2236947,PLEKHJ1
34529,chr19_2235989_2237064,PLEKHJ1
34530,chr19_2235989_2237064,PLEKHJ1
34531,chr19_2236350_2236804,PLEKHJ1
34532,chr19_2236208_2237059,PLEKHJ1
34533,chr19_2235644_2237131,PLEKHJ1
34534,chr19_2235644_2237131,PLEKHJ1
34535,chr19_2235644_2237131,PLEKHJ1
34536,chr9_132945377_132945834,TSC1
34537,chr9_132945494_132945849,TSC1
34538,chr9_132945613_132945884,TSC1
34539,chr19_58399929_58400535,LINC02560
34540,chr19_58399982_58400504,LINC02560
34541,chr19_58399637_58400639,LINC02560
34542,chr19_58399637_58400639,LINC02560
34543,chr19_58399637_58400639,LINC02560
34544,chr19_58399637_58400639,LINC02560
34545,chr19_58399621_58399767,LINC02560
34546,chr19_58399924_58400523,LINC02560
34547,chr19_58399609_58399764,LINC02560
34548,chr19_58400138_58400573,LINC02560
34549,chr19_58400181_58400571,LINC02560
34550,chr6_27807476_27807849,HIST1H2AI
34551,chr19_15740222_15740579,OR10H3
34552,chr18_9913362_9915112,VAPA
34553,chr18_9913362_9915112,VAPA
34554,chr18_9913362_9915112,VAPA
34555,chr18_9913362_9915112,VAPA
34556,chr18_9913362_9915112,VAPA
34557,chr18_9913502_9915079,VAPA
34558,chr18_9913502_9915079,VAPA
34559,chr18_9913502_9915079,VAPA
34560,chr18_9913336_9915100,VAPA
34561,chr18_9913336_9915100,VAPA
34562,chr18_9913347_9915124,VAPA
34563,chr18_9913347_9915124,VAPA
34564,chr18_9913520_9915119,VAPA
34565,chr18_9913520_9915119,VAPA
34566,chr18_9913520_9915119,VAPA
34567,chr18_9913520_9915119,VAPA
34568,chr18_9913422_9914359,VAPA
34569,chr18_9913385_9914418,VAPA
34570,chr18_9913385_9914418,VAPA
34571,chr18_9913385_9914418,VAPA
34572,chr18_9913520_9914243,VAPA
34573,chr18_9913520_9914243,VAPA
34574,chr18_9913520_9914206,VAPA
34575,chr18_9913520_9914206,VAPA
34576,chr18_9913508_9915167,VAPA
34577,chr18_9913508_9915167,VAPA
34578,chr18_9913508_9915167,VAPA
34579,chr18_9913508_9915167,VAPA
34580,chr18_9913529_9915136,VAPA
34581,chr18_9913529_9915136,VAPA
34582,chr18_9913529_9915136,VAPA
34583,chr18_9913587_9914621,VAPA
34584,chr18_9913543_9915112,VAPA
34585,chr18_9913543_9915112,VAPA
34586,chr18_9913543_9915112,VAPA
34587,chr18_9913543_9915112,VAPA
34588,chr18_9913522_9915119,VAPA
34589,chr18_9913522_9915119,VAPA
34590,chr18_9913522_9915119,VAPA
34591,chr9_101469360_101469739,TMEM246-AS1
34592,chr4_8440731_8441142,TRMT44
34593,chr4_8440749_8441139,TRMT44
34594,chr6_26020573_26022539,HIST1H3A
34595,chr6_26020573_26022539,HIST1H3A
34596,chr6_26020573_26022539,HIST1H3A
34597,chr6_26020573_26022521,HIST1H3A
34598,chr6_26020573_26022521,HIST1H3A
34599,chr6_26020573_26022521,HIST1H3A
34600,chr6_26020535_26021076,HIST1H3A
34601,chr6_26020535_26021076,HIST1H3A
34602,chr6_26020573_26020733,HIST1H3A
34603,chr6_26020573_26021169,HIST1H3A
34604,chr6_26020573_26021169,HIST1H3A
34605,chr6_26020573_26020883,HIST1H3A
34606,chr6_26020577_26020988,HIST1H3A
34607,chr6_26020553_26021130,HIST1H3A
34608,chr6_26020553_26021130,HIST1H3A
34609,chr6_26020565_26022125,HIST1H3A
34610,chr6_26020565_26022125,HIST1H3A
34611,chr6_26020565_26022125,HIST1H3A
34612,chr6_26020565_26022125,HIST1H3A
34613,chr6_26020565_26022125,HIST1H3A
34614,chr6_26020562_26020803,HIST1H3A
34615,chr6_26020535_26021045,HIST1H3A
34616,chr11_85719705_85719882,SYTL2
34617,chr19_10380333_10380726,TYK2
34618,chr19_10381094_10381942,TYK2
34619,chr19_10381094_10381942,TYK2
34620,chr19_10381506_10382016,TYK2
34621,chr19_10380288_10380498,TYK2
34622,chr19_10381506_10381942,TYK2
34623,chr19_10381506_10381942,TYK2
34624,chr19_10381452_10381839,TYK2
34625,chr19_10381514_10381847,TYK2
34626,chr19_10380272_10380681,TYK2
34627,chr19_10381450_10382080,TYK2
34628,chr19_10380330_10380716,TYK2
34629,chr19_10380330_10380716,TYK2
34630,chr19_10381501_10381969,TYK2
34631,chr19_10380236_10380522,TYK2
34632,chr7_149112_149734,LOC102723672
34633,chr7_149132_149747,LOC102723672
34634,chr7_149053_149735,LOC102723672
34635,chr7_149048_149652,LOC102723672
34636,chr7_149048_149652,LOC102723672
34637,chr7_149117_149605,LOC102723672
34638,chr7_149107_149733,LOC102723672
34639,chr7_149107_149733,LOC102723672
34640,chr7_149089_149975,LOC102723672
34641,chr7_149089_149975,LOC102723672
34642,chr7_149089_149975,LOC102723672
34643,chr7_149089_149428,LOC102723672
34644,chr7_149130_149579,LOC102723672
34645,chr7_149107_149738,LOC102723672
34646,chr7_149107_149738,LOC102723672
34647,chr7_149084_150171,LOC102723672
34648,chr7_149084_150171,LOC102723672
34649,chr7_149084_150171,LOC102723672
34650,chr7_149117_150100,LOC102723672
34651,chr7_149117_150100,LOC102723672
34652,chr7_149107_149975,LOC102723672
34653,chr7_149107_149975,LOC102723672
34654,chr7_149090_149834,LOC102723672
34655,chr7_149090_149834,LOC102723672
34656,chr11_65122032_65122383,MRPL49
34657,chr11_65122013_65122482,MRPL49
34658,chr11_65122013_65122482,MRPL49
34659,chr11_65121771_65122853,MRPL49
34660,chr11_65121786_65122792,MRPL49
34661,chr11_65122013_65122436,MRPL49
34662,chr11_65121870_65122232,MRPL49
34663,chr11_65121723_65122484,MRPL49
34664,chr11_65121723_65122484,MRPL49
34665,chr11_65122013_65122272,MRPL49
34666,chr11_65122062_65122234,MRPL49
34667,chr11_65122011_65122601,MRPL49
34668,chr11_65121786_65122725,MRPL49
34669,chr11_65121818_65122630,MRPL49
34670,chr11_65121942_65122703,MRPL49
34671,chr11_65121748_65122470,MRPL49
34672,chr5_892354_893398,BRD9
34673,chr5_892356_893362,BRD9
34674,chr5_892125_893050,BRD9
34675,chr5_892356_893186,BRD9
34676,chr5_892278_893141,BRD9
34677,chr12_8234644_8235097,LINC02449
34678,chr12_8234584_8235134,LINC02449
34679,chr12_8234424_8235260,LINC02449
34680,chr12_8234445_8235249,LINC02449
34681,chr12_8234447_8235105,LINC02449
34682,chr12_8234518_8235031,LINC02449
34683,chr12_8234450_8235104,LINC02449
34684,chr12_8234454_8235021,LINC02449
34685,chr12_8234423_8235038,LINC02449
34686,chr12_8234423_8235038,LINC02449
34687,chr12_8234423_8235038,LINC02449
34688,chr12_8234517_8234989,LINC02449
34689,chr12_8234433_8235115,LINC02449
34690,chr12_8234703_8235076,LINC02449
34691,chr12_8234480_8234968,LINC02449
34692,chr12_8234510_8235081,LINC02449
34693,chr18_12750187_12750608,LINC01882
34694,chr6_3455403_3455603,LOC643327
34695,chr6_3455390_3455596,LOC643327
34696,chr6_3455431_3455955,LOC643327
34697,chr6_43021388_43021722,RRP36
34698,chr6_43021330_43021746,RRP36
34699,chr6_43021117_43021814,RRP36
34700,chr6_43021158_43021806,RRP36
34701,chr6_43021343_43021775,RRP36
34702,chr6_43021383_43021767,RRP36
34703,chr6_43021307_43021788,RRP36
34704,chr6_43021376_43021788,RRP36
34705,chr6_43021393_43021741,RRP36
34706,chr6_43021218_43021777,RRP36
34707,chr6_43021218_43021777,RRP36
34708,chr6_43021264_43021736,RRP36
34709,chr6_43021246_43021716,RRP36
34710,chr6_43021348_43021743,RRP36
34711,chr6_43021325_43021808,RRP36
34712,chr19_4518575_4518789,PLIN4
34713,chr19_4518519_4518795,PLIN4
34714,chr19_4518594_4518784,PLIN4
34715,chr11_827577_827894,CRACR2B
34716,chr11_827296_827852,CRACR2B
34717,chr11_827311_827997,CRACR2B
34718,chr11_827155_827508,CRACR2B
34719,chr12_6962242_6962397,MIR200CHG
34720,chr1_217076809_217076973,ESRRG
34721,chr1_217076834_217077144,ESRRG
34722,chr1_217076798_217077047,ESRRG
34723,chr1_217076811_217077006,ESRRG
34724,chr1_217076804_217076981,ESRRG
34725,chr1_217076839_217077164,ESRRG
34726,chr1_217076833_217077008,ESRRG
34727,chr12_104215677_104215827,TXNRD1
34728,chr1_226186895_226187338,ACBD3
34729,chr1_226186895_226187338,ACBD3
34730,chr1_226187018_226187371,ACBD3
34731,chr1_226186817_226187516,ACBD3
34732,chr1_226186817_226187452,ACBD3
34733,chr1_226186822_226187373,ACBD3
34734,chr1_226186822_226187373,ACBD3
34735,chr1_226186968_226187357,ACBD3
34736,chr1_226186984_226187661,ACBD3
34737,chr1_226186822_226187452,ACBD3
34738,chr1_226186829_226187394,ACBD3
34739,chr1_226186996_226187371,ACBD3
34740,chr1_226186822_226187834,ACBD3
34741,chr1_226186915_226187570,ACBD3
34742,chr1_226186957_226187766,ACBD3
34743,chr1_226186957_226187766,ACBD3
34744,chr1_226186827_226187515,ACBD3
34745,chr9_29212154_29212428,LINGO2
34746,chr9_29211948_29212521,LINGO2
34747,chr9_29211948_29212521,LINGO2
34748,chr9_29212162_29212330,LINGO2
34749,chr9_29212307_29212566,LINGO2
34750,chr9_29212195_29212407,LINGO2
34751,chr9_29212205_29212461,LINGO2
34752,chr9_29212154_29212982,LINGO2
34753,chr9_29212125_29212825,LINGO2
34754,chr9_29212245_29212767,LINGO2
34755,chr4_176875255_176875486,LINC02509
34756,chr1_11682056_11682205,MAD2L2
34757,chr6_5003684_5004681,LYRM4-AS1
34758,chr6_5003806_5004617,LYRM4-AS1
34759,chr6_5003643_5004644,LYRM4-AS1
34760,chr6_5003651_5004559,LYRM4-AS1
34761,chr6_5003682_5004405,LYRM4-AS1
34762,chr6_5003659_5004405,LYRM4-AS1
34763,chr6_5003659_5004405,LYRM4-AS1
34764,chr6_5003689_5004430,LYRM4-AS1
34765,chr6_5003854_5004405,LYRM4-AS1
34766,chr6_5003837_5004617,LYRM4-AS1
34767,chr6_5003659_5004405,LYRM4-AS1
34768,chr6_5003659_5004579,LYRM4-AS1
34769,chr6_5003833_5004397,LYRM4-AS1
34770,chr6_5003762_5004397,LYRM4-AS1
34771,chr6_5003812_5004617,LYRM4-AS1
34772,chr7_94393937_94394078,COL1A2
34773,chr7_94393919_94394066,COL1A2
34774,chr7_94393929_94394076,COL1A2
34775,chr12_67928508_67928718,LINC01479
34776,chr12_67928548_67928700,LINC01479
34777,chr12_67928555_67928730,LINC01479
34778,chr12_67928371_67928777,LINC01479
34779,chr10_73698583_73698786,AGAP5
34780,chr16_56667935_56668068,MT1G
34781,chr5_38845807_38846278,OSMR
34782,chr5_38845748_38846381,OSMR
34783,chr5_38845786_38846409,OSMR
34784,chr5_38845786_38846409,OSMR
34785,chr5_38845795_38846328,OSMR
34786,chr5_38845796_38846356,OSMR
34787,chr5_38845527_38846462,OSMR
34788,chr5_38845807_38846403,OSMR
34789,chr5_38845732_38846569,OSMR
34790,chr5_38845768_38846928,OSMR
34791,chr5_38845686_38846865,OSMR
34792,chr5_38845686_38846865,OSMR
34793,chr5_38845381_38846926,OSMR
34794,chr5_38845796_38846539,OSMR
34795,chr5_38845467_38846565,OSMR
34796,chr5_38845467_38846565,OSMR
34797,chr5_38845740_38846657,OSMR
34798,chr22_37953644_37953952,POLR2F
34799,chr22_37953670_37953831,POLR2F
34800,chr3_11271924_11272084,ATG7
34801,chr3_11271913_11272124,ATG7
34802,chr6_34425921_34426074,RPS10
34803,chr19_50117439_50118013,SNAR-A3
34804,chr19_50117410_50117776,SNAR-A3
34805,chr11_65314110_65314290,CDC42EP2
34806,chr11_65313963_65314338,CDC42EP2
34807,chr11_65313911_65314321,CDC42EP2
34808,chr11_65313958_65314321,CDC42EP2
34809,chr11_65313831_65314324,CDC42EP2
34810,chr11_65313831_65314324,CDC42EP2
34811,chr11_65313984_65314516,CDC42EP2
34812,chr11_65313984_65314516,CDC42EP2
34813,chr11_65313951_65314347,CDC42EP2
34814,chr11_65313814_65314250,CDC42EP2
34815,chr11_65313814_65314250,CDC42EP2
34816,chr11_65313752_65314400,CDC42EP2
34817,chr11_65313752_65314400,CDC42EP2
34818,chr11_65313948_65314372,CDC42EP2
34819,chr11_65314024_65314328,CDC42EP2
34820,chr19_751004_751791,MISP
34821,chr19_750944_752099,MISP
34822,chr19_750944_752099,MISP
34823,chr19_750944_752099,MISP
34824,chr19_750839_751901,MISP
34825,chr19_750839_751901,MISP
34826,chr19_750907_751893,MISP
34827,chr19_750907_751893,MISP
34828,chr19_750907_751893,MISP
34829,chr19_750921_751348,MISP
34830,chr19_751016_751920,MISP
34831,chr19_751016_751920,MISP
34832,chr19_751016_751920,MISP
34833,chr19_750967_751346,MISP
34834,chr19_750887_751400,MISP
34835,chr19_750950_751150,MISP
34836,chr19_751146_751864,MISP
34837,chr19_751146_751864,MISP
34838,chr19_751071_751791,MISP
34839,chr19_751071_751791,MISP
34840,chr10_87408013_87408284,FAM245A
34841,chr10_87408159_87408324,FAM245A
34842,chr10_87408159_87408324,FAM245A
34843,chr10_87408120_87408305,FAM245A
34844,chr7_138774332_138774496,ATP6V0A4
34845,chr18_10454682_10455388,APCDD1
34846,chr18_10454588_10455237,APCDD1
34847,chr18_10454556_10455472,APCDD1
34848,chr18_10454556_10455472,APCDD1
34849,chr18_10454464_10455483,APCDD1
34850,chr18_10454011_10455139,APCDD1
34851,chr18_10454011_10455139,APCDD1
34852,chr18_10454011_10455139,APCDD1
34853,chr18_10454250_10455071,APCDD1
34854,chr18_10453982_10454260,APCDD1
34855,chr18_10454463_10455145,APCDD1
34856,chr18_10454464_10455349,APCDD1
34857,chr16_8937340_8937492,USP7
34858,chr14_23058058_23058791,CDH24
34859,chr14_23057962_23058641,CDH24
34860,chr14_23058033_23058825,CDH24
34861,chr14_23057960_23058816,CDH24
34862,chr14_23058074_23058736,CDH24
34863,chr14_23057965_23058840,CDH24
34864,chr14_23057965_23058840,CDH24
34865,chr14_23058020_23058823,CDH24
34866,chr14_23058020_23058823,CDH24
34867,chr14_23057927_23058841,CDH24
34868,chr14_23057927_23058841,CDH24
34869,chr14_23058010_23058826,CDH24
34870,chr14_23058010_23058826,CDH24
34871,chr14_23058010_23058826,CDH24
34872,chr14_23057962_23058791,CDH24
34873,chr14_23057962_23058791,CDH24
34874,chr14_23057962_23058791,CDH24
34875,chr14_23057962_23058758,CDH24
34876,chr14_23057962_23058758,CDH24
34877,chr14_23058059_23058574,CDH24
34878,chr14_23057959_23058653,CDH24
34879,chr14_23057959_23058653,CDH24
34880,chr14_23058007_23058826,CDH24
34881,chr7_73624124_73624568,MLXIPL
34882,chr7_73624054_73624471,MLXIPL
34883,chr7_73624237_73624553,MLXIPL
34884,chr8_42269959_42270422,LOC101929897
34885,chr8_42269789_42270467,LOC101929897
34886,chr8_42270284_42270560,LOC101929897
34887,chr8_42269953_42270565,LOC101929897
34888,chr8_42269953_42270565,LOC101929897
34889,chr8_42270420_42270627,LOC101929897
34890,chr8_42269981_42270477,LOC101929897
34891,chr8_42269999_42270710,LOC101929897
34892,chr8_42269999_42270710,LOC101929897
34893,chr9_34646468_34647006,GALT
34894,chr9_34646533_34647029,GALT
34895,chr9_34646333_34647125,GALT
34896,chr9_34646316_34647118,GALT
34897,chr9_34646528_34647062,GALT
34898,chr9_34646528_34647062,GALT
34899,chr9_34646396_34647267,GALT
34900,chr9_34646396_34647267,GALT
34901,chr9_34646396_34647267,GALT
34902,chr9_34646396_34647267,GALT
34903,chr9_34646346_34647334,GALT
34904,chr9_34646346_34647334,GALT
34905,chr9_34646305_34647235,GALT
34906,chr9_34646305_34647235,GALT
34907,chr9_34646305_34647235,GALT
34908,chr9_34646305_34647235,GALT
34909,chr9_34646653_34647082,GALT
34910,chr9_34646653_34647082,GALT
34911,chr9_34646484_34647142,GALT
34912,chr9_34646484_34647142,GALT
34913,chr9_34646484_34647142,GALT
34914,chr9_34646475_34647050,GALT
34915,chr9_34646495_34646992,GALT
34916,chr9_34646402_34646803,GALT
34917,chr9_34646520_34647205,GALT
34918,chr7_100272638_100272857,CASTOR3
34919,chr7_100273208_100273753,CASTOR3
34920,chr7_100273208_100273753,CASTOR3
34921,chr7_100272965_100273774,CASTOR3
34922,chr7_100272965_100273774,CASTOR3
34923,chr7_100272655_100272814,CASTOR3
34924,chr7_100272676_100272979,CASTOR3
34925,chr7_100273133_100273442,CASTOR3
34926,chr7_100273133_100273442,CASTOR3
34927,chr11_844079_844912,TSPAN4
34928,chr11_844079_844912,TSPAN4
34929,chr11_844068_844791,TSPAN4
34930,chr11_844268_844410,TSPAN4
34931,chr11_844006_844445,TSPAN4
34932,chr11_844006_844445,TSPAN4
34933,chr11_843926_844445,TSPAN4
34934,chr11_843926_844445,TSPAN4
34935,chr11_844268_844427,TSPAN4
34936,chr11_843926_844971,TSPAN4
34937,chr11_843926_844971,TSPAN4
34938,chr11_843926_844971,TSPAN4
34939,chr11_844068_844348,TSPAN4
34940,chr11_843921_844533,TSPAN4
34941,chr11_843921_844533,TSPAN4
34942,chr11_843873_844956,TSPAN4
34943,chr11_843873_844956,TSPAN4
34944,chr11_843873_844956,TSPAN4
34945,chr20_36859579_36859782,SOGA1
34946,chr20_36860011_36860264,SOGA1
34947,chr20_36859938_36860420,SOGA1
34948,chr20_36859938_36860420,SOGA1
34949,chr20_36859956_36860335,SOGA1
34950,chr20_36860045_36860238,SOGA1
34951,chr20_36859956_36860131,SOGA1
34952,chr20_189677_189896,DEFB128
34953,chr20_189675_189906,DEFB128
34954,chr20_189675_189969,DEFB128
34955,chr20_189675_190018,DEFB128
34956,chr20_189677_189863,DEFB128
34957,chr20_189649_189838,DEFB128
34958,chr20_189675_189966,DEFB128
34959,chr6_28616034_28616362,ZBED9
34960,chr6_28616031_28616561,ZBED9
34961,chr6_28615978_28616735,ZBED9
34962,chr6_28615978_28616571,ZBED9
34963,chr6_28615978_28616339,ZBED9
34964,chr6_28615945_28616320,ZBED9
34965,chr6_28615978_28616641,ZBED9
34966,chr6_28615944_28616133,ZBED9
34967,chr6_28616313_28616561,ZBED9
34968,chr6_28615985_28616131,ZBED9
34969,chr6_28615978_28616691,ZBED9
34970,chr11_69485115_69485247,LINC01488
34971,chr11_69485092_69485247,LINC01488
34972,chr12_99092794_99093015,LOC101928937
34973,chr12_99092587_99092887,LOC101928937
34974,chrX_106692557_106692958,RNF128
34975,chr6_17706500_17707243,LOC105374952
34976,chr6_17706500_17707243,LOC105374952
34977,chr6_17706243_17707325,LOC105374952
34978,chr6_17706243_17707325,LOC105374952
34979,chr6_17706243_17707325,LOC105374952
34980,chr6_17706222_17707324,LOC105374952
34981,chr6_17706222_17707324,LOC105374952
34982,chr6_17706222_17707324,LOC105374952
34983,chr6_17706022_17707342,LOC105374952
34984,chr6_17706180_17707332,LOC105374952
34985,chr6_17706180_17707332,LOC105374952
34986,chr6_17706180_17707332,LOC105374952
34987,chr6_17706180_17707332,LOC105374952
34988,chr6_17706338_17707345,LOC105374952
34989,chr6_17706338_17707345,LOC105374952
34990,chr6_17706338_17707345,LOC105374952
34991,chr6_17706301_17707324,LOC105374952
34992,chr6_17706301_17707324,LOC105374952
34993,chr6_17706301_17707324,LOC105374952
